"","game_id","temp","home_team","away_team","total","season","season_type","total_line","Home_Off_EPA","Away_Off_EPA","Home_Def_EPA","Away_Def_EPA"
"4128","2015_10_DAL_TB",79,"TB","DAL",16,2015,"REG",43.5,0.0111983218952683,-0.0835841726147612,0.0338575848116058,0.0592455723601562
"4129","2015_10_DET_GB",55,"GB","DET",34,2015,"REG",50,-0.0305258014258986,-0.0202579845766182,-0.0466581630974691,0.0389568177681
"4130","2015_10_HOU_CIN",53,"CIN","HOU",16,2015,"REG",46.5,0.076455866046151,-0.0557638701484247,-0.052313836704864,-0.110767937566432
"4131","2015_10_JAX_BAL",60,"BAL","JAX",42,2015,"REG",47,-0.0734403068040687,-0.0610326893952462,0.0241675691439713,0.0427925528289664
"4132","2015_10_KC_DEN",64,"DEN","KC",42,2015,"REG",42,-0.0735768663582604,0.0310562828335776,-0.158775467844762,-0.114058134550194
"4133","2015_10_MIA_PHI",59,"PHI","MIA",39,2015,"REG",49,-0.0477974180023604,-0.0294996207346019,0.0332242885758328,0.0572840581969725
"4134","2015_10_MIN_OAK",62,"LV","MIN",44,2015,"REG",44,-0.0505756026822331,0.00163883634438785,-0.0069701765841136,-0.0440865794806183
"4135","2015_10_NE_NYG",60,"NYG","NE",53,2015,"REG",52.5,0.0128715663161418,0.103732917225588,0.065266642408358,-0.0508194600488372
"4136","2015_10_NO_WAS",61,"WAS","NO",61,2015,"REG",52,0.0322363430168641,0.0732766192084884,0.0143193922544641,0.138535026540436
"4137","2015_11_BUF_NE",29,"NE","BUF",33,2015,"REG",47.5,0.103732917225588,0.0462562788091498,-0.0508194600488372,0.0309956949796131
"4138","2015_11_CIN_ARI",70,"ARI","CIN",65,2015,"REG",48,0.113375023186349,0.076455866046151,-0.10400381157841,-0.052313836704864
"4139","2015_11_DAL_MIA",74,"MIA","DAL",38,2015,"REG",45,-0.0294996207346019,-0.0835841726147612,0.0572840581969725,0.0592455723601562
"4140","2015_11_DEN_CHI",29,"CHI","DEN",32,2015,"REG",41.5,-0.019380113373148,-0.0735768663582604,0.0445597260032839,-0.158775467844762
"4141","2015_11_GB_MIN",30,"MIN","GB",43,2015,"REG",45,0.00163883634438785,-0.0305258014258986,-0.0440865794806183,-0.0466581630974691
"4142","2015_11_IND_ATL",70,"ATL","IND",45,2015,"REG",47.5,-0.00185153901743857,-0.0899279582366884,0.000166219517040461,0.00742045597924567
"4143","2015_11_KC_SD",87,"LAC","KC",36,2015,"REG",45.5,-0.0118935601193322,0.0310562828335776,0.0445538587060743,-0.114058134550194
"4144","2015_11_NYJ_HOU",70,"HOU","NYJ",41,2015,"REG",40,-0.0557638701484247,0.0234864772598925,-0.110767937566432,-0.101771286680977
"4145","2015_11_OAK_DET",70,"DET","LV",31,2015,"REG",50,-0.0202579845766182,-0.0505756026822331,0.0389568177681,-0.0069701765841136
"4146","2015_11_SF_SEA",46,"SEA","SF",42,2015,"REG",40,0.110451190951043,-0.0868489459290272,-0.0867899689545461,0.063811566867464
"4147","2015_11_STL_BAL",47,"BAL","LA",29,2015,"REG",41,-0.0734403068040687,-0.160659948570282,0.0241675691439713,-0.077154697322047
"4148","2015_11_TB_PHI",48,"PHI","TB",62,2015,"REG",46,-0.0477974180023604,0.0111983218952683,0.0332242885758328,0.0338575848116058
"4149","2015_11_TEN_JAX",75,"JAX","TEN",32,2015,"REG",41.5,-0.0610326893952462,-0.118288204886129,0.0427925528289664,0.0380776854698552
"4150","2015_11_WAS_CAR",50,"CAR","WAS",60,2015,"REG",44,0.0787100246951184,0.0322363430168641,-0.131316047341499,0.0143193922544641
"4151","2015_12_ARI_SF",54,"SF","ARI",32,2015,"REG",45,-0.0868489459290272,0.113375023186349,0.063811566867464,-0.10400381157841
"4152","2015_12_BAL_CLE",45,"CLE","BAL",60,2015,"REG",41,-0.08789179135808,-0.0734403068040687,0.0745296514304155,0.0241675691439713
"4153","2015_12_BUF_KC",35,"KC","BUF",52,2015,"REG",41,0.0310562828335776,0.0462562788091498,-0.114058134550194,0.0309956949796131
"4154","2015_12_CAR_DAL",70,"DAL","CAR",47,2015,"REG",44.5,-0.0835841726147612,0.0787100246951184,0.0592455723601562,-0.131316047341499
"4155","2015_12_CHI_GB",39,"GB","CHI",30,2015,"REG",45,-0.0305258014258986,-0.019380113373148,-0.0466581630974691,0.0445597260032839
"4156","2015_12_MIA_NYJ",45,"NYJ","MIA",58,2015,"REG",44,0.0234864772598925,-0.0294996207346019,-0.101771286680977,0.0572840581969725
"4157","2015_12_MIN_ATL",70,"ATL","MIN",30,2015,"REG",45,-0.00185153901743857,0.00163883634438785,0.000166219517040461,-0.0440865794806183
"4158","2015_12_NE_DEN",23,"DEN","NE",54,2015,"REG",43,-0.0735768663582604,0.103732917225588,-0.158775467844762,-0.0508194600488372
"4159","2015_12_NO_HOU",70,"HOU","NO",30,2015,"REG",50.5,-0.0557638701484247,0.0732766192084884,-0.110767937566432,0.138535026540436
"4160","2015_12_NYG_WAS",46,"WAS","NYG",34,2015,"REG",47.5,0.0322363430168641,0.0128715663161418,0.0143193922544641,0.065266642408358
"4161","2015_12_OAK_TEN",56,"TEN","LV",45,2015,"REG",45,-0.118288204886129,-0.0505756026822331,0.0380776854698552,-0.0069701765841136
"4162","2015_12_PHI_DET",70,"DET","PHI",59,2015,"REG",46.5,-0.0202579845766182,-0.0477974180023604,0.0389568177681,0.0332242885758328
"4163","2015_12_PIT_SEA",38,"SEA","PIT",69,2015,"REG",46.5,0.110451190951043,0.0597762857187518,-0.0867899689545461,-0.0408751090629617
"4164","2015_12_SD_JAX",75,"JAX","LAC",56,2015,"REG",47,-0.0610326893952462,-0.0118935601193322,0.0427925528289664,0.0445538587060743
"4165","2015_12_STL_CIN",41,"CIN","LA",38,2015,"REG",42,0.076455866046151,-0.160659948570282,-0.052313836704864,-0.077154697322047
"4166","2015_12_TB_IND",70,"IND","TB",37,2015,"REG",46.5,-0.0899279582366884,0.0111983218952683,0.00742045597924567,0.0338575848116058
"4167","2015_13_ARI_STL",70,"LA","ARI",30,2015,"REG",43,-0.160659948570282,0.113375023186349,-0.077154697322047,-0.10400381157841
"4168","2015_13_ATL_TB",79,"TB","ATL",42,2015,"REG",46.5,0.0111983218952683,-0.00185153901743857,0.0338575848116058,0.000166219517040461
"4169","2015_13_BAL_MIA",80,"MIA","BAL",28,2015,"REG",43,-0.0294996207346019,-0.0734403068040687,0.0572840581969725,0.0241675691439713
"4170","2015_13_CAR_NO",70,"NO","CAR",79,2015,"REG",50.5,0.0732766192084884,0.0787100246951184,0.138535026540436,-0.131316047341499
"4171","2015_13_CIN_CLE",45,"CLE","CIN",40,2015,"REG",44,-0.08789179135808,0.076455866046151,0.0745296514304155,-0.052313836704864
"4172","2015_13_DAL_WAS",41,"WAS","DAL",35,2015,"REG",43,0.0322363430168641,-0.0835841726147612,0.0143193922544641,0.0592455723601562
"4173","2015_13_DEN_SD",78,"LAC","DEN",20,2015,"REG",45,-0.0118935601193322,-0.0735768663582604,0.0445538587060743,-0.158775467844762
"4174","2015_13_GB_DET",70,"DET","GB",50,2015,"REG",46,-0.0202579845766182,-0.0305258014258986,0.0389568177681,-0.0466581630974691
"4175","2015_13_HOU_BUF",47,"BUF","HOU",51,2015,"REG",42,0.0462562788091498,-0.0557638701484247,0.0309956949796131,-0.110767937566432
"4176","2015_13_IND_PIT",37,"PIT","IND",55,2015,"REG",50.5,0.0597762857187518,-0.0899279582366884,-0.0408751090629617,0.00742045597924567
"4177","2015_13_JAX_TEN",56,"TEN","JAX",81,2015,"REG",43.5,-0.118288204886129,-0.0610326893952462,0.0380776854698552,0.0427925528289664
"4178","2015_13_KC_OAK",57,"LV","KC",54,2015,"REG",45.5,-0.0505756026822331,0.0310562828335776,-0.0069701765841136,-0.114058134550194
"4179","2015_13_NYJ_NYG",51,"NYG","NYJ",43,2015,"REG",45.5,0.0128715663161418,0.0234864772598925,0.065266642408358,-0.101771286680977
"4180","2015_13_PHI_NE",52,"NE","PHI",63,2015,"REG",49.5,0.103732917225588,-0.0477974180023604,-0.0508194600488372,0.0332242885758328
"4181","2015_13_SEA_MIN",37,"MIN","SEA",45,2015,"REG",43,0.00163883634438785,0.110451190951043,-0.0440865794806183,-0.0867899689545461
"4182","2015_13_SF_CHI",50,"CHI","SF",46,2015,"REG",43,-0.019380113373148,-0.0868489459290272,0.0445597260032839,0.063811566867464
"4183","2015_14_ATL_CAR",63,"CAR","ATL",38,2015,"REG",45.5,0.0787100246951184,-0.00185153901743857,-0.131316047341499,0.000166219517040461
"4184","2015_14_BUF_PHI",66,"PHI","BUF",43,2015,"REG",48,-0.0477974180023604,0.0462562788091498,0.0332242885758328,0.0309956949796131
"4185","2015_14_DAL_GB",53,"GB","DAL",35,2015,"REG",43,-0.0305258014258986,-0.0835841726147612,-0.0466581630974691,0.0592455723601562
"4186","2015_14_DET_STL",70,"LA","DET",35,2015,"REG",41.5,-0.160659948570282,-0.0202579845766182,-0.077154697322047,0.0389568177681
"4187","2015_14_IND_JAX",79,"JAX","IND",67,2015,"REG",45.5,-0.0610326893952462,-0.0899279582366884,0.0427925528289664,0.00742045597924567
"4188","2015_14_MIN_ARI",70,"ARI","MIN",43,2015,"REG",46.5,0.113375023186349,0.00163883634438785,-0.10400381157841,-0.0440865794806183
"4189","2015_14_NE_HOU",70,"HOU","NE",33,2015,"REG",46,-0.0557638701484247,0.103732917225588,-0.110767937566432,-0.0508194600488372
"4190","2015_14_NO_TB",81,"TB","NO",41,2015,"REG",52,0.0111983218952683,0.0732766192084884,0.0338575848116058,0.138535026540436
"4191","2015_14_NYG_MIA",77,"MIA","NYG",55,2015,"REG",47.5,-0.0294996207346019,0.0128715663161418,0.0572840581969725,0.065266642408358
"4192","2015_14_OAK_DEN",45,"DEN","LV",27,2015,"REG",43,-0.0735768663582604,-0.0505756026822331,-0.158775467844762,-0.0069701765841136
"4193","2015_14_PIT_CIN",63,"CIN","PIT",53,2015,"REG",49,0.076455866046151,0.0597762857187518,-0.052313836704864,-0.0408751090629617
"4194","2015_14_SD_KC",61,"KC","LAC",13,2015,"REG",42,0.0310562828335776,-0.0118935601193322,-0.114058134550194,0.0445538587060743
"4195","2015_14_SEA_BAL",65,"BAL","SEA",41,2015,"REG",42,-0.0734403068040687,0.110451190951043,0.0241675691439713,-0.0867899689545461
"4196","2015_14_SF_CLE",63,"CLE","SF",34,2015,"REG",43,-0.08789179135808,-0.0868489459290272,0.0745296514304155,0.063811566867464
"4197","2015_14_TEN_NYJ",67,"NYJ","TEN",38,2015,"REG",43,0.0234864772598925,-0.118288204886129,-0.101771286680977,0.0380776854698552
"4198","2015_14_WAS_CHI",62,"CHI","WAS",45,2015,"REG",42.5,-0.019380113373148,0.0322363430168641,0.0445597260032839,0.0143193922544641
"4199","2015_15_ARI_PHI",37,"PHI","ARI",57,2015,"REG",50.5,-0.0477974180023604,0.113375023186349,0.0332242885758328,-0.10400381157841
"4200","2015_15_ATL_JAX",65,"JAX","ATL",40,2015,"REG",47.5,-0.0610326893952462,-0.00185153901743857,0.0427925528289664,0.000166219517040461
"4201","2015_15_BUF_WAS",43,"WAS","BUF",60,2015,"REG",46,0.0322363430168641,0.0462562788091498,0.0143193922544641,0.0309956949796131
"4202","2015_15_CAR_NYG",41,"NYG","CAR",73,2015,"REG",46.5,0.0128715663161418,0.0787100246951184,0.065266642408358,-0.131316047341499
"4203","2015_15_CHI_MIN",36,"MIN","CHI",55,2015,"REG",43.5,0.00163883634438785,-0.019380113373148,-0.0440865794806183,0.0445597260032839
"4204","2015_15_CIN_SF",52,"SF","CIN",38,2015,"REG",41,-0.0868489459290272,0.076455866046151,0.063811566867464,-0.052313836704864
"4205","2015_15_CLE_SEA",47,"SEA","CLE",43,2015,"REG",45,0.110451190951043,-0.08789179135808,-0.0867899689545461,0.0745296514304155
"4206","2015_15_DEN_PIT",41,"PIT","DEN",61,2015,"REG",45.5,0.0597762857187518,-0.0735768663582604,-0.0408751090629617,-0.158775467844762
"4207","2015_15_DET_NO",70,"NO","DET",62,2015,"REG",52,0.0732766192084884,-0.0202579845766182,0.138535026540436,0.0389568177681
"4208","2015_15_GB_OAK",54,"LV","GB",50,2015,"REG",47,-0.0505756026822331,-0.0305258014258986,-0.0069701765841136,-0.0466581630974691
"4209","2015_15_HOU_IND",70,"IND","HOU",26,2015,"REG",42,-0.0899279582366884,-0.0557638701484247,0.00742045597924567,-0.110767937566432
"4210","2015_15_KC_BAL",41,"BAL","KC",48,2015,"REG",41,-0.0734403068040687,0.0310562828335776,0.0241675691439713,-0.114058134550194
"4211","2015_15_MIA_SD",61,"LAC","MIA",44,2015,"REG",46.5,-0.0118935601193322,-0.0294996207346019,0.0445538587060743,0.0572840581969725
"4212","2015_15_NYJ_DAL",70,"DAL","NYJ",35,2015,"REG",41,-0.0835841726147612,0.0234864772598925,0.0592455723601562,-0.101771286680977
"4213","2015_15_TB_STL",70,"LA","TB",54,2015,"REG",41,-0.160659948570282,0.0111983218952683,-0.077154697322047,0.0338575848116058
"4214","2015_15_TEN_NE",40,"NE","TEN",49,2015,"REG",48,0.103732917225588,-0.118288204886129,-0.0508194600488372,0.0380776854698552
"4215","2015_16_CAR_ATL",70,"ATL","CAR",33,2015,"REG",45.5,-0.00185153901743857,0.0787100246951184,0.000166219517040461,-0.131316047341499
"4216","2015_16_CHI_TB",83,"TB","CHI",47,2015,"REG",44,0.0111983218952683,-0.019380113373148,0.0338575848116058,0.0445597260032839
"4217","2015_16_CIN_DEN",16,"DEN","CIN",37,2015,"REG",39,-0.0735768663582604,0.076455866046151,-0.158775467844762,-0.052313836704864
"4218","2015_16_CLE_KC",36,"KC","CLE",30,2015,"REG",42.5,0.0310562828335776,-0.08789179135808,-0.114058134550194,0.0745296514304155
"4219","2015_16_DAL_BUF",39,"BUF","DAL",22,2015,"REG",42,0.0462562788091498,-0.0835841726147612,0.0309956949796131,0.0592455723601562
"4220","2015_16_GB_ARI",70,"ARI","GB",46,2015,"REG",50,0.113375023186349,-0.0305258014258986,-0.10400381157841,-0.0466581630974691
"4221","2015_16_HOU_TEN",73,"TEN","HOU",40,2015,"REG",39,-0.118288204886129,-0.0557638701484247,0.0380776854698552,-0.110767937566432
"4222","2015_16_IND_MIA",82,"MIA","IND",30,2015,"REG",44,-0.0294996207346019,-0.0899279582366884,0.0572840581969725,0.00742045597924567
"4223","2015_16_JAX_NO",70,"NO","JAX",65,2015,"REG",52.5,0.0732766192084884,-0.0610326893952462,0.138535026540436,0.0427925528289664
"4224","2015_16_NE_NYJ",57,"NYJ","NE",46,2015,"REG",45.5,0.0234864772598925,0.103732917225588,-0.101771286680977,-0.0508194600488372
"4225","2015_16_NYG_MIN",13,"MIN","NYG",66,2015,"REG",44.5,0.00163883634438785,0.0128715663161418,-0.0440865794806183,0.065266642408358
"4226","2015_16_PIT_BAL",64,"BAL","PIT",37,2015,"REG",47.5,-0.0734403068040687,0.0597762857187518,0.0241675691439713,-0.0408751090629617
"4227","2015_16_SD_OAK",47,"LV","LAC",43,2015,"REG",45,-0.0505756026822331,-0.0118935601193322,-0.0069701765841136,0.0445538587060743
"4228","2015_16_SF_DET",70,"DET","SF",49,2015,"REG",42.5,-0.0202579845766182,-0.0868489459290272,0.0389568177681,0.063811566867464
"4229","2015_16_STL_SEA",37,"SEA","LA",40,2015,"REG",42,0.110451190951043,-0.160659948570282,-0.0867899689545461,-0.077154697322047
"4230","2015_16_WAS_PHI",52,"PHI","WAS",62,2015,"REG",48,-0.0477974180023604,0.0322363430168641,0.0332242885758328,0.0143193922544641
"4231","2015_17_BAL_CIN",35,"CIN","BAL",40,2015,"REG",40.5,0.076455866046151,-0.0734403068040687,-0.052313836704864,0.0241675691439713
"4232","2015_17_DET_CHI",31,"CHI","DET",44,2015,"REG",45,-0.019380113373148,-0.0202579845766182,0.0445597260032839,0.0389568177681
"4233","2015_17_JAX_HOU",70,"HOU","JAX",36,2015,"REG",45,-0.0557638701484247,-0.0610326893952462,-0.110767937566432,0.0427925528289664
"4234","2015_17_MIN_GB",24,"GB","MIN",33,2015,"REG",44,-0.0305258014258986,0.00163883634438785,-0.0466581630974691,-0.0440865794806183
"4235","2015_17_NE_MIA",80,"MIA","NE",30,2015,"REG",46.5,-0.0294996207346019,0.103732917225588,0.0572840581969725,-0.0508194600488372
"4236","2015_17_NO_ATL",70,"ATL","NO",37,2015,"REG",53.5,-0.00185153901743857,0.0732766192084884,0.000166219517040461,0.138535026540436
"4237","2015_17_NYJ_BUF",35,"BUF","NYJ",39,2015,"REG",41,0.0462562788091498,0.0234864772598925,0.0309956949796131,-0.101771286680977
"4238","2015_17_OAK_KC",37,"KC","LV",40,2015,"REG",43.5,0.0310562828335776,-0.0505756026822331,-0.114058134550194,-0.0069701765841136
"4239","2015_17_PHI_NYG",45,"NYG","PHI",65,2015,"REG",51,0.0128715663161418,-0.0477974180023604,0.065266642408358,0.0332242885758328
"4240","2015_17_PIT_CLE",34,"CLE","PIT",40,2015,"REG",47,-0.08789179135808,0.0597762857187518,0.0745296514304155,-0.0408751090629617
"4241","2015_17_SD_DEN",50,"DEN","LAC",47,2015,"REG",42,-0.0735768663582604,-0.0118935601193322,-0.158775467844762,0.0445538587060743
"4242","2015_17_SEA_ARI",70,"ARI","SEA",42,2015,"REG",46.5,0.113375023186349,0.110451190951043,-0.10400381157841,-0.0867899689545461
"4243","2015_17_STL_SF",53,"SF","LA",35,2015,"REG",39,-0.0868489459290272,-0.160659948570282,0.063811566867464,-0.077154697322047
"4244","2015_17_TB_CAR",54,"CAR","TB",48,2015,"REG",44,0.0787100246951184,0.0111983218952683,-0.131316047341499,0.0338575848116058
"4245","2015_17_TEN_IND",70,"IND","TEN",54,2015,"REG",39,-0.0899279582366884,-0.118288204886129,0.00742045597924567,0.0380776854698552
"4246","2015_17_WAS_DAL",70,"DAL","WAS",57,2015,"REG",41,-0.0835841726147612,0.0322363430168641,0.0592455723601562,0.0143193922544641
"4247","2015_18_GB_WAS",61,"WAS","GB",53,2015,"POST",47,0.0322363430168641,-0.0305258014258986,0.0143193922544641,-0.0466581630974691
"4248","2015_18_KC_HOU",70,"HOU","KC",30,2015,"POST",39.5,-0.0557638701484247,0.0310562828335776,-0.110767937566432,-0.114058134550194
"4249","2015_18_PIT_CIN",51,"CIN","PIT",34,2015,"POST",46,0.076455866046151,0.0597762857187518,-0.052313836704864,-0.0408751090629617
"4250","2015_18_SEA_MIN",-6,"MIN","SEA",19,2015,"POST",40,0.00163883634438785,0.110451190951043,-0.0440865794806183,-0.0867899689545461
"4251","2015_19_GB_ARI",70,"ARI","GB",46,2015,"POST",49,0.113375023186349,-0.0305258014258986,-0.10400381157841,-0.0466581630974691
"4252","2015_19_KC_NE",38,"NE","KC",47,2015,"POST",44,0.103732917225588,0.0310562828335776,-0.0508194600488372,-0.114058134550194
"4253","2015_19_PIT_DEN",43,"DEN","PIT",39,2015,"POST",41.5,-0.0735768663582604,0.0597762857187518,-0.158775467844762,-0.0408751090629617
"4254","2015_19_SEA_CAR",43,"CAR","SEA",55,2015,"POST",41.5,0.0787100246951184,0.110451190951043,-0.131316047341499,-0.0867899689545461
"4255","2015_20_ARI_CAR",39,"CAR","ARI",64,2015,"POST",47,0.0787100246951184,0.113375023186349,-0.131316047341499,-0.10400381157841
"4256","2015_20_NE_DEN",46,"DEN","NE",38,2015,"POST",45,-0.0735768663582604,0.103732917225588,-0.158775467844762,-0.0508194600488372
"4257","2015_21_CAR_DEN",76,"DEN","CAR",34,2015,"POST",43,-0.0735768663582604,0.0787100246951184,-0.158775467844762,-0.131316047341499
"4258","2016_01_BUF_BAL",84,"BAL","BUF",20,2016,"REG",44.5,-0.0521992709133108,0.0673231961367137,-0.0424437904232636,0.0181278307601225
"4259","2016_01_CAR_DEN",85,"DEN","CAR",41,2016,"REG",40.5,-0.0690140066763823,-0.0562905990040694,-0.132025778009166,0.00381712490271245
"4260","2016_01_CHI_HOU",70,"HOU","CHI",37,2016,"REG",43,-0.0953700238452431,-0.0381304142041576,-0.0766473917673892,0.0688178636735786
"4261","2016_01_CIN_NYJ",79,"NYJ","CIN",45,2016,"REG",42,-0.0884632143687319,0.0415683442702981,0.0339187387974512,0.0104577193231255
"4262","2016_01_CLE_PHI",85,"PHI","CLE",39,2016,"REG",41,-0.0146075544084059,-0.0733545485811581,-0.0434402396535818,0.144667729193671
"4263","2016_01_DET_IND",70,"IND","DET",74,2016,"REG",51.5,0.0276391270826276,0.0438684813805968,0.0666206224532696,0.107950868746681
"4264","2016_01_GB_JAX",90,"JAX","GB",50,2016,"REG",47,-0.0850784708041864,0.112415392325484,-0.0313316298001692,0.0550413120516736
"4265","2016_01_LA_SF",66,"SF","LA",28,2016,"REG",44,-0.0839287984986711,-0.230128066124268,0.0880786248570633,0.016701103230889
"4266","2016_01_MIA_SEA",61,"SEA","MIA",22,2016,"REG",43.5,0.0157979741470618,0.0115566427346307,-0.0560876215620947,0.0101258149184206
"4267","2016_01_MIN_TEN",76,"TEN","MIN",41,2016,"REG",40,0.0281591447423168,-0.0425709036342445,0.0410294565835705,-0.112928108118784
"4268","2016_01_NE_ARI",70,"ARI","NE",44,2016,"REG",44.5,-0.0213885198317503,0.127415258816144,-0.0949169510755735,-0.0418931808317111
"4269","2016_01_NYG_DAL",70,"DAL","NYG",39,2016,"REG",47.5,0.133010773463739,-0.0706816913418538,0.00225945802477345,-0.0973838612429143
"4270","2016_01_OAK_NO",70,"NO","LV",69,2016,"REG",50,0.099190906411713,0.0394283980568388,0.0676993040485268,0.0318286968901505
"4271","2016_01_PIT_WAS",79,"WAS","PIT",54,2016,"REG",49,0.110178116940429,0.0855477331638999,0.074846714966986,0.00545278744807634
"4272","2016_01_SD_KC",74,"KC","LAC",60,2016,"REG",45.5,0.0178528767701984,-0.00289966786833919,-0.0298612031677309,-0.0186260817354754
"4273","2016_01_TB_ATL",70,"ATL","TB",55,2016,"REG",46.5,0.188785959493224,-0.00132080186023077,0.0540107291108102,0.00373978953877477
"4274","2016_02_ATL_OAK",79,"LV","ATL",63,2016,"REG",47.5,0.0394283980568388,0.188785959493224,0.0318286968901505,0.0540107291108102
"4275","2016_02_BAL_CLE",74,"CLE","BAL",45,2016,"REG",42,-0.0733545485811581,-0.0521992709133108,0.144667729193671,-0.0424437904232636
"4276","2016_02_CIN_PIT",72,"PIT","CIN",40,2016,"REG",48,0.0855477331638999,0.0415683442702981,0.00545278744807634,0.0104577193231255
"4277","2016_02_DAL_WAS",81,"WAS","DAL",50,2016,"REG",47,0.110178116940429,0.133010773463739,0.074846714966986,0.00225945802477345
"4278","2016_02_GB_MIN",70,"MIN","GB",31,2016,"REG",43,-0.0425709036342445,0.112415392325484,-0.112928108118784,0.0550413120516736
"4279","2016_02_IND_DEN",85,"DEN","IND",54,2016,"REG",47,-0.0690140066763823,0.0276391270826276,-0.132025778009166,0.0666206224532696
"4280","2016_02_JAX_SD",82,"LAC","JAX",52,2016,"REG",47.5,-0.00289966786833919,-0.0850784708041864,-0.0186260817354754,-0.0313316298001692
"4281","2016_02_KC_HOU",70,"HOU","KC",31,2016,"REG",41.5,-0.0953700238452431,0.0178528767701984,-0.0766473917673892,-0.0298612031677309
"4282","2016_02_MIA_NE",79,"NE","MIA",55,2016,"REG",42,0.127415258816144,0.0115566427346307,-0.0418931808317111,0.0101258149184206
"4283","2016_02_NO_NYG",80,"NYG","NO",29,2016,"REG",54,-0.0706816913418538,0.099190906411713,-0.0973838612429143,0.0676993040485268
"4284","2016_02_NYJ_BUF",60,"BUF","NYJ",68,2016,"REG",40.5,0.0673231961367137,-0.0884632143687319,0.0181278307601225,0.0339187387974512
"4285","2016_02_PHI_CHI",84,"CHI","PHI",43,2016,"REG",42.5,-0.0381304142041576,-0.0146075544084059,0.0688178636735786,-0.0434402396535818
"4286","2016_02_SEA_LA",88,"LA","SEA",12,2016,"REG",38,-0.230128066124268,0.0157979741470618,0.016701103230889,-0.0560876215620947
"4287","2016_02_SF_CAR",82,"CAR","SF",73,2016,"REG",44.5,-0.0562905990040694,-0.0839287984986711,0.00381712490271245,0.0880786248570633
"4288","2016_02_TB_ARI",70,"ARI","TB",47,2016,"REG",49.5,-0.0213885198317503,-0.00132080186023077,-0.0949169510755735,0.00373978953877477
"4289","2016_02_TEN_DET",70,"DET","TEN",31,2016,"REG",48,0.0438684813805968,0.0281591447423168,0.107950868746681,0.0410294565835705
"4290","2016_03_ARI_BUF",64,"BUF","ARI",51,2016,"REG",48,0.0673231961367137,-0.0213885198317503,0.0181278307601225,-0.0949169510755735
"4291","2016_03_ATL_NO",70,"NO","ATL",77,2016,"REG",54,0.099190906411713,0.188785959493224,0.0676993040485268,0.0540107291108102
"4292","2016_03_BAL_JAX",88,"JAX","BAL",36,2016,"REG",45,-0.0850784708041864,-0.0521992709133108,-0.0313316298001692,-0.0424437904232636
"4293","2016_03_CHI_DAL",70,"DAL","CHI",48,2016,"REG",45,0.133010773463739,-0.0381304142041576,0.00225945802477345,0.0688178636735786
"4294","2016_03_CLE_MIA",86,"MIA","CLE",54,2016,"REG",42,0.0115566427346307,-0.0733545485811581,0.0101258149184206,0.144667729193671
"4295","2016_03_DEN_CIN",81,"CIN","DEN",46,2016,"REG",42,0.0415683442702981,-0.0690140066763823,0.0104577193231255,-0.132025778009166
"4296","2016_03_DET_GB",72,"GB","DET",61,2016,"REG",47.5,0.112415392325484,0.0438684813805968,0.0550413120516736,0.107950868746681
"4297","2016_03_HOU_NE",68,"NE","HOU",27,2016,"REG",38.5,0.127415258816144,-0.0953700238452431,-0.0418931808317111,-0.0766473917673892
"4298","2016_03_LA_TB",91,"TB","LA",69,2016,"REG",40.5,-0.00132080186023077,-0.230128066124268,0.00373978953877477,0.016701103230889
"4299","2016_03_MIN_CAR",80,"CAR","MIN",32,2016,"REG",43,-0.0562905990040694,-0.0425709036342445,0.00381712490271245,-0.112928108118784
"4300","2016_03_NYJ_KC",65,"KC","NYJ",27,2016,"REG",44.5,0.0178528767701984,-0.0884632143687319,-0.0298612031677309,0.0339187387974512
"4301","2016_03_OAK_TEN",89,"TEN","LV",27,2016,"REG",47,0.0281591447423168,0.0394283980568388,0.0410294565835705,0.0318286968901505
"4302","2016_03_PIT_PHI",73,"PHI","PIT",37,2016,"REG",46.5,-0.0146075544084059,0.0855477331638999,-0.0434402396535818,0.00545278744807634
"4303","2016_03_SD_IND",70,"IND","LAC",48,2016,"REG",51.5,0.0276391270826276,-0.00289966786833919,0.0666206224532696,-0.0186260817354754
"4304","2016_03_SF_SEA",66,"SEA","SF",55,2016,"REG",42,0.0157979741470618,-0.0839287984986711,-0.0560876215620947,0.0880786248570633
"4305","2016_03_WAS_NYG",67,"NYG","WAS",56,2016,"REG",47,-0.0706816913418538,0.110178116940429,-0.0973838612429143,0.074846714966986
"4306","2016_04_BUF_NE",56,"NE","BUF",16,2016,"REG",41,0.127415258816144,0.0673231961367137,-0.0418931808317111,0.0181278307601225
"4307","2016_04_CAR_ATL",70,"ATL","CAR",81,2016,"REG",48.5,0.188785959493224,-0.0562905990040694,0.0540107291108102,0.00381712490271245
"4308","2016_04_CLE_WAS",67,"WAS","CLE",51,2016,"REG",48,0.110178116940429,-0.0733545485811581,0.074846714966986,0.144667729193671
"4309","2016_04_DAL_SF",68,"SF","DAL",41,2016,"REG",44,-0.0839287984986711,0.133010773463739,0.0880786248570633,0.00225945802477345
"4310","2016_04_DEN_TB",88,"TB","DEN",34,2016,"REG",43,-0.00132080186023077,-0.0690140066763823,0.00373978953877477,-0.132025778009166
"4311","2016_04_DET_CHI",62,"CHI","DET",31,2016,"REG",48,-0.0381304142041576,0.0438684813805968,0.0688178636735786,0.107950868746681
